,Date,Deaths_Sum,State,Deaths_Day
0,1/22/20,0,AK,0.0
1,1/23/20,0,AK,0.0
2,1/24/20,0,AK,0.0
3,1/25/20,0,AK,0.0
4,1/26/20,0,AK,0.0
5,1/27/20,0,AK,0.0
6,1/28/20,0,AK,0.0
7,1/29/20,0,AK,0.0
8,1/30/20,0,AK,0.0
9,1/31/20,0,AK,0.0
10,2/1/20,0,AK,0.0
11,2/2/20,0,AK,0.0
12,2/3/20,0,AK,0.0
13,2/4/20,0,AK,0.0
14,2/5/20,0,AK,0.0
15,2/6/20,0,AK,0.0
16,2/7/20,0,AK,0.0
17,2/8/20,0,AK,0.0
18,2/9/20,0,AK,0.0
19,2/10/20,0,AK,0.0
20,2/11/20,0,AK,0.0
21,2/12/20,0,AK,0.0
22,2/13/20,0,AK,0.0
23,2/14/20,0,AK,0.0
24,2/15/20,0,AK,0.0
25,2/16/20,0,AK,0.0
26,2/17/20,0,AK,0.0
27,2/18/20,0,AK,0.0
28,2/19/20,0,AK,0.0
29,2/20/20,0,AK,0.0
30,2/21/20,0,AK,0.0
31,2/22/20,0,AK,0.0
32,2/23/20,0,AK,0.0
33,2/24/20,0,AK,0.0
34,2/25/20,0,AK,0.0
35,2/26/20,0,AK,0.0
36,2/27/20,0,AK,0.0
37,2/28/20,0,AK,0.0
38,2/29/20,0,AK,0.0
39,3/1/20,0,AK,0.0
40,3/2/20,0,AK,0.0
41,3/3/20,0,AK,0.0
42,3/4/20,0,AK,0.0
43,3/5/20,0,AK,0.0
44,3/6/20,0,AK,0.0
45,3/7/20,0,AK,0.0
46,3/8/20,0,AK,0.0
47,3/9/20,0,AK,0.0
48,3/10/20,0,AK,0.0
49,3/11/20,0,AK,0.0
50,3/12/20,0,AK,0.0
51,3/13/20,0,AK,0.0
52,3/14/20,0,AK,0.0
53,3/15/20,0,AK,0.0
54,3/16/20,0,AK,0.0
55,3/17/20,0,AK,0.0
56,3/18/20,0,AK,0.0
57,3/19/20,0,AK,0.0
58,3/20/20,0,AK,0.0
59,3/21/20,0,AK,0.0
60,3/22/20,0,AK,0.0
61,3/23/20,0,AK,0.0
62,3/24/20,0,AK,0.0
63,3/25/20,1,AK,1.0
64,3/26/20,1,AK,0.0
65,3/27/20,2,AK,1.0
66,3/28/20,2,AK,0.0
67,3/29/20,3,AK,1.0
68,3/30/20,3,AK,0.0
69,3/31/20,3,AK,0.0
70,4/1/20,3,AK,0.0
71,4/2/20,3,AK,0.0
72,4/3/20,3,AK,0.0
73,4/4/20,5,AK,2.0
74,4/5/20,7,AK,2.0
75,4/6/20,7,AK,0.0
76,4/7/20,6,AK,-1.0
77,4/8/20,7,AK,1.0
78,4/9/20,7,AK,0.0
79,4/10/20,7,AK,0.0
80,4/11/20,8,AK,1.0
81,4/12/20,8,AK,0.0
82,4/13/20,8,AK,0.0
83,4/14/20,9,AK,1.0
84,4/15/20,9,AK,0.0
85,4/16/20,9,AK,0.0
86,4/17/20,9,AK,0.0
87,4/18/20,9,AK,0.0
88,4/19/20,9,AK,0.0
89,4/20/20,9,AK,0.0
90,4/21/20,9,AK,0.0
91,4/22/20,9,AK,0.0
92,4/23/20,9,AK,0.0
93,4/24/20,9,AK,0.0
94,4/25/20,9,AK,0.0
95,4/26/20,9,AK,0.0
96,4/27/20,9,AK,0.0
97,4/28/20,9,AK,0.0
98,4/29/20,9,AK,0.0
99,4/30/20,9,AK,0.0
100,5/1/20,9,AK,0.0
101,5/2/20,9,AK,0.0
102,5/3/20,9,AK,0.0
103,5/4/20,9,AK,0.0
104,5/5/20,9,AK,0.0
105,5/6/20,10,AK,1.0
106,5/7/20,10,AK,0.0
107,5/8/20,10,AK,0.0
108,5/9/20,10,AK,0.0
109,5/10/20,10,AK,0.0
110,5/11/20,10,AK,0.0
111,5/12/20,10,AK,0.0
112,5/13/20,10,AK,0.0
113,5/14/20,10,AK,0.0
114,5/15/20,10,AK,0.0
115,5/16/20,10,AK,0.0
116,5/17/20,10,AK,0.0
117,5/18/20,10,AK,0.0
118,5/19/20,10,AK,0.0
119,5/20/20,10,AK,0.0
120,5/21/20,10,AK,0.0
121,5/22/20,10,AK,0.0
122,5/23/20,10,AK,0.0
123,5/24/20,10,AK,0.0
124,5/25/20,10,AK,0.0
125,5/26/20,10,AK,0.0
126,5/27/20,10,AK,0.0
127,5/28/20,10,AK,0.0
128,5/29/20,10,AK,0.0
129,5/30/20,10,AK,0.0
130,5/31/20,10,AK,0.0
131,6/1/20,10,AK,0.0
132,6/2/20,10,AK,0.0
133,6/3/20,10,AK,0.0
134,6/4/20,10,AK,0.0
135,6/5/20,10,AK,0.0
136,6/6/20,10,AK,0.0
137,6/7/20,10,AK,0.0
138,6/8/20,10,AK,0.0
139,6/9/20,11,AK,1.0
140,6/10/20,11,AK,0.0
141,6/11/20,11,AK,0.0
142,6/12/20,12,AK,1.0
143,6/13/20,12,AK,0.0
144,6/14/20,12,AK,0.0
145,6/15/20,12,AK,0.0
146,6/16/20,12,AK,0.0
147,6/17/20,12,AK,0.0
148,6/18/20,12,AK,0.0
149,6/19/20,12,AK,0.0
150,6/20/20,12,AK,0.0
151,6/21/20,12,AK,0.0
152,6/22/20,12,AK,0.0
153,6/23/20,12,AK,0.0
154,6/24/20,12,AK,0.0
155,6/25/20,12,AK,0.0
156,6/26/20,12,AK,0.0
157,6/27/20,12,AK,0.0
158,6/28/20,12,AK,0.0
159,6/29/20,12,AK,0.0
160,6/30/20,12,AK,0.0
161,7/1/20,14,AK,2.0
162,7/2/20,14,AK,0.0
163,7/3/20,14,AK,0.0
164,7/4/20,14,AK,0.0
165,7/5/20,14,AK,0.0
166,7/6/20,14,AK,0.0
167,7/7/20,14,AK,0.0
168,7/8/20,14,AK,0.0
169,7/9/20,14,AK,0.0
170,7/10/20,14,AK,0.0
171,7/11/20,14,AK,0.0
0,1/22/20,0,AL,0.0
1,1/23/20,0,AL,0.0
2,1/24/20,0,AL,0.0
3,1/25/20,0,AL,0.0
4,1/26/20,0,AL,0.0
5,1/27/20,0,AL,0.0
6,1/28/20,0,AL,0.0
7,1/29/20,0,AL,0.0
8,1/30/20,0,AL,0.0
9,1/31/20,0,AL,0.0
10,2/1/20,0,AL,0.0
11,2/2/20,0,AL,0.0
12,2/3/20,0,AL,0.0
13,2/4/20,0,AL,0.0
14,2/5/20,0,AL,0.0
15,2/6/20,0,AL,0.0
16,2/7/20,0,AL,0.0
17,2/8/20,0,AL,0.0
18,2/9/20,0,AL,0.0
19,2/10/20,0,AL,0.0
20,2/11/20,0,AL,0.0
21,2/12/20,0,AL,0.0
22,2/13/20,0,AL,0.0
23,2/14/20,0,AL,0.0
24,2/15/20,0,AL,0.0
25,2/16/20,0,AL,0.0
26,2/17/20,0,AL,0.0
27,2/18/20,0,AL,0.0
28,2/19/20,0,AL,0.0
29,2/20/20,0,AL,0.0
30,2/21/20,0,AL,0.0
31,2/22/20,0,AL,0.0
32,2/23/20,0,AL,0.0
33,2/24/20,0,AL,0.0
34,2/25/20,0,AL,0.0
35,2/26/20,0,AL,0.0
36,2/27/20,0,AL,0.0
37,2/28/20,0,AL,0.0
38,2/29/20,0,AL,0.0
39,3/1/20,0,AL,0.0
40,3/2/20,0,AL,0.0
41,3/3/20,0,AL,0.0
42,3/4/20,0,AL,0.0
43,3/5/20,0,AL,0.0
44,3/6/20,0,AL,0.0
45,3/7/20,0,AL,0.0
46,3/8/20,0,AL,0.0
47,3/9/20,0,AL,0.0
48,3/10/20,0,AL,0.0
49,3/11/20,0,AL,0.0
50,3/12/20,0,AL,0.0
51,3/13/20,0,AL,0.0
52,3/14/20,0,AL,0.0
53,3/15/20,0,AL,0.0
54,3/16/20,0,AL,0.0
55,3/17/20,0,AL,0.0
56,3/18/20,0,AL,0.0
57,3/19/20,0,AL,0.0
58,3/20/20,0,AL,0.0
59,3/21/20,0,AL,0.0
60,3/22/20,0,AL,0.0
61,3/23/20,0,AL,0.0
62,3/24/20,0,AL,0.0
63,3/25/20,1,AL,1.0
64,3/26/20,1,AL,0.0
65,3/27/20,2,AL,1.0
66,3/28/20,3,AL,1.0
67,3/29/20,4,AL,1.0
68,3/30/20,6,AL,2.0
69,3/31/20,13,AL,7.0
70,4/1/20,16,AL,3.0
71,4/2/20,17,AL,1.0
72,4/3/20,21,AL,4.0
73,4/4/20,26,AL,5.0
74,4/5/20,31,AL,5.0
75,4/6/20,32,AL,1.0
76,4/7/20,39,AL,7.0
77,4/8/20,48,AL,9.0
78,4/9/20,48,AL,0.0
79,4/10/20,58,AL,10.0
80,4/11/20,60,AL,2.0
81,4/12/20,61,AL,1.0
82,4/13/20,61,AL,0.0
83,4/14/20,73,AL,12.0
84,4/15/20,75,AL,2.0
85,4/16/20,82,AL,7.0
86,4/17/20,96,AL,14.0
87,4/18/20,110,AL,14.0
88,4/19/20,112,AL,2.0
89,4/20/20,112,AL,0.0
90,4/21/20,141,AL,29.0
91,4/22/20,174,AL,33.0
92,4/23/20,194,AL,20.0
93,4/24/20,208,AL,14.0
94,4/25/20,212,AL,4.0
95,4/26/20,218,AL,6.0
96,4/27/20,227,AL,9.0
97,4/28/20,240,AL,13.0
98,4/29/20,261,AL,21.0
99,4/30/20,269,AL,8.0
100,5/1/20,287,AL,18.0
101,5/2/20,287,AL,0.0
102,5/3/20,289,AL,2.0
103,5/4/20,297,AL,8.0
104,5/5/20,314,AL,17.0
105,5/6/20,341,AL,27.0
106,5/7/20,368,AL,27.0
107,5/8/20,381,AL,13.0
108,5/9/20,388,AL,7.0
109,5/10/20,391,AL,3.0
110,5/11/20,401,AL,10.0
111,5/12/20,438,AL,37.0
112,5/13/20,448,AL,10.0
113,5/14/20,470,AL,22.0
114,5/15/20,482,AL,12.0
115,5/16/20,482,AL,0.0
116,5/17/20,485,AL,3.0
117,5/18/20,486,AL,1.0
118,5/19/20,500,AL,14.0
119,5/20/20,522,AL,22.0
120,5/21/20,529,AL,7.0
121,5/22/20,541,AL,12.0
122,5/23/20,551,AL,10.0
123,5/24/20,558,AL,7.0
124,5/25/20,566,AL,8.0
125,5/26/20,580,AL,14.0
126,5/27/20,583,AL,3.0
127,5/28/20,605,AL,22.0
128,5/29/20,610,AL,5.0
129,5/30/20,618,AL,8.0
130,5/31/20,629,AL,11.0
131,6/1/20,643,AL,14.0
132,6/2/20,650,AL,7.0
133,6/3/20,650,AL,0.0
134,6/4/20,651,AL,1.0
135,6/5/20,670,AL,19.0
136,6/6/20,684,AL,14.0
137,6/7/20,687,AL,3.0
138,6/8/20,712,AL,25.0
139,6/9/20,723,AL,11.0
140,6/10/20,739,AL,16.0
141,6/11/20,750,AL,11.0
142,6/12/20,764,AL,14.0
143,6/13/20,768,AL,4.0
144,6/14/20,768,AL,0.0
145,6/15/20,774,AL,6.0
146,6/16/20,785,AL,11.0
147,6/17/20,790,AL,5.0
148,6/18/20,809,AL,19.0
149,6/19/20,821,AL,12.0
150,6/20/20,838,AL,17.0
151,6/21/20,839,AL,1.0
152,6/22/20,840,AL,1.0
153,6/23/20,864,AL,24.0
154,6/24/20,889,AL,25.0
155,6/25/20,895,AL,6.0
156,6/26/20,906,AL,11.0
157,6/27/20,918,AL,12.0
158,6/28/20,918,AL,0.0
159,6/29/20,929,AL,11.0
160,6/30/20,948,AL,19.0
161,7/1/20,972,AL,24.0
162,7/2/20,985,AL,13.0
163,7/3/20,1006,AL,21.0
164,7/4/20,1007,AL,1.0
165,7/5/20,1007,AL,0.0
166,7/6/20,1007,AL,0.0
167,7/7/20,1033,AL,26.0
168,7/8/20,1058,AL,25.0
169,7/9/20,1068,AL,10.0
170,7/10/20,1104,AL,36.0
171,7/11/20,1114,AL,10.0
0,1/22/20,0,AR,0.0
1,1/23/20,0,AR,0.0
2,1/24/20,0,AR,0.0
3,1/25/20,0,AR,0.0
4,1/26/20,0,AR,0.0
5,1/27/20,0,AR,0.0
6,1/28/20,0,AR,0.0
7,1/29/20,0,AR,0.0
8,1/30/20,0,AR,0.0
9,1/31/20,0,AR,0.0
10,2/1/20,0,AR,0.0
11,2/2/20,0,AR,0.0
12,2/3/20,0,AR,0.0
13,2/4/20,0,AR,0.0
14,2/5/20,0,AR,0.0
15,2/6/20,0,AR,0.0
16,2/7/20,0,AR,0.0
17,2/8/20,0,AR,0.0
18,2/9/20,0,AR,0.0
19,2/10/20,0,AR,0.0
20,2/11/20,0,AR,0.0
21,2/12/20,0,AR,0.0
22,2/13/20,0,AR,0.0
23,2/14/20,0,AR,0.0
24,2/15/20,0,AR,0.0
25,2/16/20,0,AR,0.0
26,2/17/20,0,AR,0.0
27,2/18/20,0,AR,0.0
28,2/19/20,0,AR,0.0
29,2/20/20,0,AR,0.0
30,2/21/20,0,AR,0.0
31,2/22/20,0,AR,0.0
32,2/23/20,0,AR,0.0
33,2/24/20,0,AR,0.0
34,2/25/20,0,AR,0.0
35,2/26/20,0,AR,0.0
36,2/27/20,0,AR,0.0
37,2/28/20,0,AR,0.0
38,2/29/20,0,AR,0.0
39,3/1/20,0,AR,0.0
40,3/2/20,0,AR,0.0
41,3/3/20,0,AR,0.0
42,3/4/20,0,AR,0.0
43,3/5/20,0,AR,0.0
44,3/6/20,0,AR,0.0
45,3/7/20,0,AR,0.0
46,3/8/20,0,AR,0.0
47,3/9/20,0,AR,0.0
48,3/10/20,0,AR,0.0
49,3/11/20,0,AR,0.0
50,3/12/20,0,AR,0.0
51,3/13/20,0,AR,0.0
52,3/14/20,0,AR,0.0
53,3/15/20,0,AR,0.0
54,3/16/20,0,AR,0.0
55,3/17/20,0,AR,0.0
56,3/18/20,0,AR,0.0
57,3/19/20,0,AR,0.0
58,3/20/20,0,AR,0.0
59,3/21/20,0,AR,0.0
60,3/22/20,0,AR,0.0
61,3/23/20,0,AR,0.0
62,3/24/20,1,AR,1.0
63,3/25/20,1,AR,0.0
64,3/26/20,2,AR,1.0
65,3/27/20,5,AR,3.0
66,3/28/20,5,AR,0.0
67,3/29/20,5,AR,0.0
68,3/30/20,7,AR,2.0
69,3/31/20,8,AR,1.0
70,4/1/20,10,AR,2.0
71,4/2/20,12,AR,2.0
72,4/3/20,12,AR,0.0
73,4/4/20,13,AR,1.0
74,4/5/20,15,AR,2.0
75,4/6/20,16,AR,1.0
76,4/7/20,18,AR,2.0
77,4/8/20,18,AR,0.0
78,4/9/20,21,AR,3.0
79,4/10/20,24,AR,3.0
80,4/11/20,25,AR,1.0
81,4/12/20,27,AR,2.0
82,4/13/20,27,AR,0.0
83,4/14/20,32,AR,5.0
84,4/15/20,33,AR,1.0
85,4/16/20,36,AR,3.0
86,4/17/20,36,AR,0.0
87,4/18/20,37,AR,1.0
88,4/19/20,38,AR,1.0
89,4/20/20,41,AR,3.0
90,4/21/20,41,AR,0.0
91,4/22/20,43,AR,2.0
92,4/23/20,44,AR,1.0
93,4/24/20,46,AR,2.0
94,4/25/20,47,AR,1.0
95,4/26/20,50,AR,3.0
96,4/27/20,51,AR,1.0
97,4/28/20,57,AR,6.0
98,4/29/20,59,AR,2.0
99,4/30/20,61,AR,2.0
100,5/1/20,64,AR,3.0
101,5/2/20,72,AR,8.0
102,5/3/20,75,AR,3.0
103,5/4/20,80,AR,5.0
104,5/5/20,83,AR,3.0
105,5/6/20,87,AR,4.0
106,5/7/20,88,AR,1.0
107,5/8/20,88,AR,0.0
108,5/9/20,88,AR,0.0
109,5/10/20,91,AR,3.0
110,5/11/20,94,AR,3.0
111,5/12/20,95,AR,1.0
112,5/13/20,97,AR,2.0
113,5/14/20,98,AR,1.0
114,5/15/20,98,AR,0.0
115,5/16/20,98,AR,0.0
116,5/17/20,98,AR,0.0
117,5/18/20,100,AR,2.0
118,5/19/20,102,AR,2.0
119,5/20/20,107,AR,5.0
120,5/21/20,110,AR,3.0
121,5/22/20,113,AR,3.0
122,5/23/20,115,AR,2.0
123,5/24/20,116,AR,1.0
124,5/25/20,117,AR,1.0
125,5/26/20,119,AR,2.0
126,5/27/20,120,AR,1.0
127,5/28/20,125,AR,5.0
128,5/29/20,132,AR,7.0
129,5/30/20,133,AR,1.0
130,5/31/20,133,AR,0.0
131,6/1/20,133,AR,0.0
132,6/2/20,136,AR,3.0
133,6/3/20,141,AR,5.0
134,6/4/20,150,AR,9.0
135,6/5/20,151,AR,1.0
136,6/6/20,153,AR,2.0
137,6/7/20,153,AR,0.0
138,6/8/20,155,AR,2.0
139,6/9/20,161,AR,6.0
140,6/10/20,165,AR,4.0
141,6/11/20,171,AR,6.0
142,6/12/20,176,AR,5.0
143,6/13/20,177,AR,1.0
144,6/14/20,179,AR,2.0
145,6/15/20,182,AR,3.0
146,6/16/20,188,AR,6.0
147,6/17/20,197,AR,9.0
148,6/18/20,208,AR,11.0
149,6/19/20,214,AR,6.0
150,6/20/20,224,AR,10.0
151,6/21/20,225,AR,1.0
152,6/22/20,227,AR,2.0
153,6/23/20,237,AR,10.0
154,6/24/20,240,AR,3.0
155,6/25/20,240,AR,0.0
156,6/26/20,249,AR,9.0
157,6/27/20,259,AR,10.0
158,6/28/20,264,AR,5.0
159,6/29/20,265,AR,1.0
160,6/30/20,270,AR,5.0
161,7/1/20,277,AR,7.0
162,7/2/20,279,AR,2.0
163,7/3/20,281,AR,2.0
164,7/4/20,286,AR,5.0
165,7/5/20,287,AR,1.0
166,7/6/20,292,AR,5.0
167,7/7/20,301,AR,9.0
168,7/8/20,305,AR,4.0
169,7/9/20,309,AR,4.0
170,7/10/20,313,AR,4.0
171,7/11/20,319,AR,6.0
0,1/22/20,0,AZ,0.0
1,1/23/20,0,AZ,0.0
2,1/24/20,0,AZ,0.0
3,1/25/20,0,AZ,0.0
4,1/26/20,0,AZ,0.0
5,1/27/20,0,AZ,0.0
6,1/28/20,0,AZ,0.0
7,1/29/20,0,AZ,0.0
8,1/30/20,0,AZ,0.0
9,1/31/20,0,AZ,0.0
10,2/1/20,0,AZ,0.0
11,2/2/20,0,AZ,0.0
12,2/3/20,0,AZ,0.0
13,2/4/20,0,AZ,0.0
14,2/5/20,0,AZ,0.0
15,2/6/20,0,AZ,0.0
16,2/7/20,0,AZ,0.0
17,2/8/20,0,AZ,0.0
18,2/9/20,0,AZ,0.0
19,2/10/20,0,AZ,0.0
20,2/11/20,0,AZ,0.0
21,2/12/20,0,AZ,0.0
22,2/13/20,0,AZ,0.0
23,2/14/20,0,AZ,0.0
24,2/15/20,0,AZ,0.0
25,2/16/20,0,AZ,0.0
26,2/17/20,0,AZ,0.0
27,2/18/20,0,AZ,0.0
28,2/19/20,0,AZ,0.0
29,2/20/20,0,AZ,0.0
30,2/21/20,0,AZ,0.0
31,2/22/20,0,AZ,0.0
32,2/23/20,0,AZ,0.0
33,2/24/20,0,AZ,0.0
34,2/25/20,0,AZ,0.0
35,2/26/20,0,AZ,0.0
36,2/27/20,0,AZ,0.0
37,2/28/20,0,AZ,0.0
38,2/29/20,0,AZ,0.0
39,3/1/20,0,AZ,0.0
40,3/2/20,0,AZ,0.0
41,3/3/20,0,AZ,0.0
42,3/4/20,0,AZ,0.0
43,3/5/20,0,AZ,0.0
44,3/6/20,0,AZ,0.0
45,3/7/20,0,AZ,0.0
46,3/8/20,0,AZ,0.0
47,3/9/20,0,AZ,0.0
48,3/10/20,0,AZ,0.0
49,3/11/20,0,AZ,0.0
50,3/12/20,0,AZ,0.0
51,3/13/20,0,AZ,0.0
52,3/14/20,0,AZ,0.0
53,3/15/20,0,AZ,0.0
54,3/16/20,0,AZ,0.0
55,3/17/20,0,AZ,0.0
56,3/18/20,0,AZ,0.0
57,3/19/20,0,AZ,0.0
58,3/20/20,0,AZ,0.0
59,3/21/20,1,AZ,1.0
60,3/22/20,2,AZ,1.0
61,3/23/20,2,AZ,0.0
62,3/24/20,5,AZ,3.0
63,3/25/20,5,AZ,0.0
64,3/26/20,8,AZ,3.0
65,3/27/20,13,AZ,5.0
66,3/28/20,15,AZ,2.0
67,3/29/20,17,AZ,2.0
68,3/30/20,20,AZ,3.0
69,3/31/20,24,AZ,4.0
70,4/1/20,29,AZ,5.0
71,4/2/20,32,AZ,3.0
72,4/3/20,41,AZ,9.0
73,4/4/20,52,AZ,11.0
74,4/5/20,64,AZ,12.0
75,4/6/20,65,AZ,1.0
76,4/7/20,72,AZ,7.0
77,4/8/20,79,AZ,7.0
78,4/9/20,86,AZ,7.0
79,4/10/20,95,AZ,9.0
80,4/11/20,108,AZ,13.0
81,4/12/20,114,AZ,6.0
82,4/13/20,121,AZ,7.0
83,4/14/20,130,AZ,9.0
84,4/15/20,141,AZ,11.0
85,4/16/20,149,AZ,8.0
86,4/17/20,168,AZ,19.0
87,4/18/20,176,AZ,8.0
88,4/19/20,183,AZ,7.0
89,4/20/20,186,AZ,3.0
90,4/21/20,207,AZ,21.0
91,4/22/20,227,AZ,20.0
92,4/23/20,248,AZ,21.0
93,4/24/20,265,AZ,17.0
94,4/25/20,272,AZ,7.0
95,4/26/20,274,AZ,2.0
96,4/27/20,274,AZ,0.0
97,4/28/20,291,AZ,17.0
98,4/29/20,302,AZ,11.0
99,4/30/20,318,AZ,16.0
100,5/1/20,328,AZ,10.0
101,5/2/20,346,AZ,18.0
102,5/3/20,360,AZ,14.0
103,5/4/20,360,AZ,0.0
104,5/5/20,393,AZ,33.0
105,5/6/20,424,AZ,31.0
106,5/7/20,448,AZ,24.0
107,5/8/20,514,AZ,66.0
108,5/9/20,529,AZ,15.0
109,5/10/20,533,AZ,4.0
110,5/11/20,539,AZ,6.0
111,5/12/20,559,AZ,20.0
112,5/13/20,591,AZ,32.0
113,5/14/20,621,AZ,30.0
114,5/15/20,648,AZ,27.0
115,5/16/20,676,AZ,28.0
116,5/17/20,677,AZ,1.0
117,5/18/20,683,AZ,6.0
118,5/19/20,701,AZ,18.0
119,5/20/20,744,AZ,43.0
120,5/21/20,758,AZ,14.0
121,5/22/20,770,AZ,12.0
122,5/23/20,795,AZ,25.0
123,5/24/20,796,AZ,1.0
124,5/25/20,801,AZ,5.0
125,5/26/20,803,AZ,2.0
126,5/27/20,826,AZ,23.0
127,5/28/20,851,AZ,25.0
128,5/29/20,880,AZ,29.0
129,5/30/20,896,AZ,16.0
130,5/31/20,910,AZ,14.0
131,6/1/20,910,AZ,0.0
132,6/2/20,935,AZ,25.0
133,6/3/20,974,AZ,39.0
134,6/4/20,989,AZ,15.0
135,6/5/20,1004,AZ,15.0
136,6/6/20,1035,AZ,31.0
137,6/7/20,1045,AZ,10.0
138,6/8/20,1045,AZ,0.0
139,6/9/20,1069,AZ,24.0
140,6/10/20,1094,AZ,25.0
141,6/11/20,1123,AZ,29.0
142,6/12/20,1138,AZ,15.0
143,6/13/20,1183,AZ,45.0
144,6/14/20,1186,AZ,3.0
145,6/15/20,1192,AZ,6.0
146,6/16/20,1218,AZ,26.0
147,6/17/20,1238,AZ,20.0
148,6/18/20,1271,AZ,33.0
149,6/19/20,1311,AZ,40.0
150,6/20/20,1337,AZ,26.0
151,6/21/20,1339,AZ,2.0
152,6/22/20,1342,AZ,3.0
153,6/23/20,1395,AZ,53.0
154,6/24/20,1463,AZ,68.0
155,6/25/20,1484,AZ,21.0
156,6/26/20,1535,AZ,51.0
157,6/27/20,1579,AZ,44.0
158,6/28/20,1588,AZ,9.0
159,6/29/20,1588,AZ,0.0
160,6/30/20,1632,AZ,44.0
161,7/1/20,1720,AZ,88.0
162,7/2/20,1720,AZ,0.0
163,7/3/20,1788,AZ,68.0
164,7/4/20,1805,AZ,17.0
165,7/5/20,1807,AZ,2.0
166,7/6/20,1810,AZ,3.0
167,7/7/20,1927,AZ,117.0
168,7/8/20,1962,AZ,35.0
169,7/9/20,2038,AZ,76.0
170,7/10/20,2082,AZ,44.0
171,7/11/20,2151,AZ,69.0
0,1/22/20,0,CA,0.0
1,1/23/20,0,CA,0.0
2,1/24/20,0,CA,0.0
3,1/25/20,0,CA,0.0
4,1/26/20,0,CA,0.0
5,1/27/20,0,CA,0.0
6,1/28/20,0,CA,0.0
7,1/29/20,0,CA,0.0
8,1/30/20,0,CA,0.0
9,1/31/20,0,CA,0.0
10,2/1/20,0,CA,0.0
11,2/2/20,0,CA,0.0
12,2/3/20,0,CA,0.0
13,2/4/20,0,CA,0.0
14,2/5/20,0,CA,0.0
15,2/6/20,1,CA,1.0
16,2/7/20,1,CA,0.0
17,2/8/20,1,CA,0.0
18,2/9/20,1,CA,0.0
19,2/10/20,1,CA,0.0
20,2/11/20,1,CA,0.0
21,2/12/20,1,CA,0.0
22,2/13/20,1,CA,0.0
23,2/14/20,1,CA,0.0
24,2/15/20,1,CA,0.0
25,2/16/20,1,CA,0.0
26,2/17/20,2,CA,1.0
27,2/18/20,2,CA,0.0
28,2/19/20,2,CA,0.0
29,2/20/20,2,CA,0.0
30,2/21/20,2,CA,0.0
31,2/22/20,2,CA,0.0
32,2/23/20,2,CA,0.0
33,2/24/20,2,CA,0.0
34,2/25/20,2,CA,0.0
35,2/26/20,2,CA,0.0
36,2/27/20,2,CA,0.0
37,2/28/20,2,CA,0.0
38,2/29/20,2,CA,0.0
39,3/1/20,2,CA,0.0
40,3/2/20,2,CA,0.0
41,3/3/20,2,CA,0.0
42,3/4/20,3,CA,1.0
43,3/5/20,3,CA,0.0
44,3/6/20,4,CA,1.0
45,3/7/20,4,CA,0.0
46,3/8/20,4,CA,0.0
47,3/9/20,5,CA,1.0
48,3/10/20,6,CA,1.0
49,3/11/20,7,CA,1.0
50,3/12/20,7,CA,0.0
51,3/13/20,7,CA,0.0
52,3/14/20,7,CA,0.0
53,3/15/20,9,CA,2.0
54,3/16/20,14,CA,5.0
55,3/17/20,17,CA,3.0
56,3/18/20,20,CA,3.0
57,3/19/20,22,CA,2.0
58,3/20/20,27,CA,5.0
59,3/21/20,30,CA,3.0
60,3/22/20,36,CA,6.0
61,3/23/20,43,CA,7.0
62,3/24/20,55,CA,12.0
63,3/25/20,70,CA,15.0
64,3/26/20,86,CA,16.0
65,3/27/20,103,CA,17.0
66,3/28/20,124,CA,21.0
67,3/29/20,135,CA,11.0
68,3/30/20,152,CA,17.0
69,3/31/20,185,CA,33.0
70,4/1/20,215,CA,30.0
71,4/2/20,246,CA,31.0
72,4/3/20,284,CA,38.0
73,4/4/20,323,CA,39.0
74,4/5/20,352,CA,29.0
75,4/6/20,389,CA,37.0
76,4/7/20,448,CA,59.0
77,4/8/20,505,CA,57.0
78,4/9/20,546,CA,41.0
79,4/10/20,596,CA,50.0
80,4/11/20,632,CA,36.0
81,4/12/20,677,CA,45.0
82,4/13/20,726,CA,49.0
83,4/14/20,779,CA,53.0
84,4/15/20,879,CA,100.0
85,4/16/20,971,CA,92.0
86,4/17/20,1011,CA,40.0
87,4/18/20,1147,CA,136.0
88,4/19/20,1177,CA,30.0
89,4/20/20,1224,CA,47.0
90,4/21/20,1317,CA,93.0
91,4/22/20,1430,CA,113.0
92,4/23/20,1527,CA,97.0
93,4/24/20,1611,CA,84.0
94,4/25/20,1690,CA,79.0
95,4/26/20,1713,CA,23.0
96,4/27/20,1776,CA,63.0
97,4/28/20,1865,CA,89.0
98,4/29/20,1941,CA,76.0
99,4/30/20,2031,CA,90.0
100,5/1/20,2128,CA,97.0
101,5/2/20,2185,CA,57.0
102,5/3/20,2208,CA,23.0
103,5/4/20,2282,CA,74.0
104,5/5/20,2376,CA,94.0
105,5/6/20,2459,CA,83.0
106,5/7/20,2540,CA,81.0
107,5/8/20,2627,CA,87.0
108,5/9/20,2689,CA,62.0
109,5/10/20,2716,CA,27.0
110,5/11/20,2777,CA,61.0
111,5/12/20,2877,CA,100.0
112,5/13/20,2969,CA,92.0
113,5/14/20,3049,CA,80.0
114,5/15/20,3157,CA,108.0
115,5/16/20,3208,CA,51.0
116,5/17/20,3240,CA,32.0
117,5/18/20,3284,CA,44.0
118,5/19/20,3406,CA,122.0
